year,month,date,hour,tweet,pos or neg,logistic regression
2020,01,18,14,RT @realDonaldTrump: “Trade Deals Drive Stocks To Record Highs.” @FoxNews,0.0,[[0.49557159]]
2020,01,18,13,“Trade Deals Drive Stocks To Record Highs.” @FoxNews,0.0,[[0.49557159]]
2020,01,18,13,“Day after day really good news on the economy. By the way this didn’t just happen by accident it’s the result of a lot of the policies that Donald Trump has put into place. Obviously the Tax Cut and now we have these two BIG trade deals.” @StephenMoore  Great future growth!,1.0,[[0.62560106]]
2020,01,17,22,The so-called “Supreme Leader” of Iran who has not been so Supreme lately had some nasty things to say about the United States and Europe. Their economy is crashing and their people are suffering. He should be very careful with his words!,0.0,[[0.49711285]]
2020,01,17,20,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,1.0,[[0.53504944]]
2020,01,17,14,Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA including the greatest economy in history rebuilding our military biggest ever tax &amp; regulation cuts &amp; 2nd A!,1.0,[[0.5148616]]
2020,01,17,13,RT @GOPChairwoman: Bernie Sanders turned his back on America’s workers by voting against the USMCA trade deal. Reminder: @realDonaldTrump…,1.0,[[0.50095516]]
2020,01,17,13,RT @GOPChairwoman: What a historic week for @realDonaldTrump! USMCA passage means 176000 new jobs and an additional $68 billion in the U…,1.0,[[0.53977785]]
2020,01,17,13,RT @NBCPolitics: BREAKING: US Senate joins House in passing the new USMCA trade deal a key initiative for President Trump that replaces th…,1.0,[[0.54644558]]
2020,01,16,15,RT @MarshaBlackburn: Tennesseans care about serious issues: trade relations border security and lasting tax relief. Democrats care abou…,1.0,[[0.50279075]]
2020,01,16,15,The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!,1.0,[[0.56164343]]
2020,01,16,15,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews,0.0,[[0.48660221]]
2020,01,16,13,Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable which it is but publicly he knocks it whenever possible. That’s politics but so bad for our great Country!,1.0,[[0.55193274]]
2020,01,16,13,One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!,1.0,[[0.5936797]]
2020,01,16,04,RT @SenateGOP: ✓ SIGNED@realdonaldtrump just signed the Phase One Trade Agreement with China. This is the SECOND historic trade deal Re…,1.0,[[0.50408324]]
2020,01,16,01,RT @Scavino45: “@realDonaldTrump Signs Phase One Trade Deal with China” https://t.co/xogyW8ZVwk,0.0,[[0.49369777]]
2020,01,15,16,RT @WhiteHouse: LIVE: POTUS Signs the Phase One Trade Agreement! https://t.co/teqGqjdgeZ,0.0,[[0.49468244]]
2020,01,15,14,RT @realDonaldTrump: We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by k…,0.0,[[0.49969924]]
2020,01,15,06,I agree with him on this 100%. But why would anyone vote Democrat? We are setting all time records with the economy! https://t.co/trTemE8iUz,1.0,[[0.50641141]]
2020,01,15,06,RT @MAGAindex: Where was Biden in “fixing” all the trade deals under 8 yrs of Obama? Now he claims he can fix every problem in the countr…,1.0,[[0.50982506]]
2020,01,15,04,RT @SenTedCruz: The recent jobs report is proof that under @realDonaldTrump &amp; Republicans’ leadership the American people are seeing real r…,1.0,[[0.53419749]]
2020,01,15,02,Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #TrumpMilwaukeeRally https://t.co/LAl96RE49h,1.0,[[0.50135766]]
2020,01,14,23,We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by killers drug dealers  and other violent criminal elements. They will have to step up to the plate and help our great Country NOW! MAKE AMERICA GREAT AGAIN.,1.0,[[0.56551345]]
2020,01,13,15,The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy only because I did what should have been done for 20 years. Anything I do whether it’s the economy military or anything else will be scorned by the Rafical Left Do Nothing Democrats!,1.0,[[0.50608796]]
2020,01,10,15,“I’ve been doing this for 40 years and I’ve never seen anything like this (Economy).” @Varneyco @foxandfriends,1.0,[[0.50239172]]
2020,01,10,13,RT @SenShelby: Big news: @Airbus will again increase production rates in #Mobile AL - resulting in 275 new jobs. Proud this company is bui…,1.0,[[0.54155972]]
2020,01,10,13,RT @JerryMoran: @SenFinance Also met with @USTradeRep Robert Lighthizer to discuss Phase One of the trade agrmt w/ China. Includes commitm…,1.0,[[0.50750341]]
2020,01,10,2,Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #KAG2020 https://t.co/05XRX2odxN,1.0,[[0.50135766]]
2020,01,09,15,STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 401K’S DOING? 70% 80% 90% up? Only 50% up! What are you doing wrong?,0.0,[[0.49754111]]
2020,01,09,14,STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 409K’S DOING? 70% 80% 90% up? Only 50% up! What are you doing wrong?,0.0,[[0.49754111]]
2020,01,07,19,Had a very good meeting with @kbsalsaud of Saudi Arabia. We discussed Trade Military Oil Prices Security and Stability in the Middle East!,1.0,[[0.5362008]]
2020,01,04,22,As hard as I work &amp; as successful as our Country has become with our Economy our Military &amp; everything else it is ashame that the Democrats make us spend so much time &amp; money on this ridiculous Impeachment Lite Hoax. I should be able to devote all of my time to the REAL USA!,0.0,[[0.49538244]]
2020,01,03,17,....different places that he thought were wasteful and the career staff as they always do pushed back and made a million excuses as to why they could not possibly stop spending U.S. taxpayer money. There was a back &amp; forth over the legal arguments &amp; the W.H. decision was....,0.0,[[0.47571693]]
2020,01,03,17,....different places that he thought were wasteful and the career staff as they always do pushed back and nade s million excuses as to why they could not possibly stop spending U.S.taxpayer money. There was a back &amp; forth over the legal arguments &amp; the W.H. decision was....q,0.0,[[0.46980309]]
2020,01,02,2,RT @VP: In 2017 Speaker Pelosi called President @realDonaldTrump’s historic tax cuts Armageddon.In 2019 American businesses and worker…,1.0,[[0.50341409]]
2019,12,31,22,RT @TeamTrump: Latinos flourishing under @realDonaldTrump policies:✅Record low unemployment✅2.9M new jobs for Latinos✅Median Latino i…,1.0,[[0.53488047]]
2019,12,31,22,RT @TeamTrump: .@realDonaldTrump is strengthening our trade deals:✅Replaced outdated NAFTA✅USMCA will add $68B to U.S. economy &amp; create…,1.0,[[0.50624033]]
2019,12,31,22,RT @TeamTrump: Farmers benefit from @realDonaldTrump policies:✅Year-round sale of E15✅Cut red tape incl. ending WOTUS✅Cut taxes for fa…,0.0,[[0.4937375]]
2019,12,31,22,RT @Mike_Pence: Thanks to President @realDonaldTrump’s leadership we are living in a stronger and more secure America with the best econom…,1.0,[[0.63473951]]
2019,12,31,16,Very good meeting on the Middle East the Military and Trade. Heading back to The Southern White House (Mar-a-Lago!). Updates throughout the day.,1.0,[[0.55404034]]
2019,12,31,14,I will be signing our very large and comprehensive Phase One Trade Deal with China on January 15. The ceremony will take place at the White House. High level representatives of China will be present. At a later date I will be going to Beijing where talks will begin on Phase Two!,0.0,[[0.49052886]]
2019,12,28,22,RT @AdrianaCohen16: Ignore the So-Called Experts; They Keep Getting It Wrong  https://t.co/a1IDt0CRO0 @foxbusiness #Trump #Economy #KAG,1.0,[[0.50144929]]
2019,12,28,04,RT @SJPFISH: Hey Pelosi  World Leaders are asking how they can mimic what Trump’s done with the Economy@9mmcassy@SJPFISH@EtheElephant1…,1.0,[[0.53048996]]
2019,12,28,02,RT @Chicago1Ray: We need more &amp; more jobs#DenzelWashington ✔President Trump looks out in the economy he doesn't see ethnicity#SheriffC…,1.0,[[0.53237001]]
2019,12,27,14,“Trump Stock Market rally is far outpacing past U.S. presidents” @CNBC  With new trade deals and more THE BEST IS YET TO COME!,1.0,[[0.52731825]]
2019,12,27,00,"RT @AZachParkinson: ""The S&amp;P 500 has returned more than 50% since Trump was elected more than double the 23% average market return of pres…",1.0,[[0.51190191]]
2019,12,27,00,RT @TrumpWarRoom: President @realDonaldTrump's economy is BOOMING.Americans are benefiting from higher wages and great job opportunities…,1.0,[[0.55485136]]
2019,12,27,00,I guess Justin T doesn’t much like my making him pay up on NATO or Trade! https://t.co/sndS7YvIGR,0.0,[[0.49498967]]
2019,12,26,20,“Trump stock market rally is far outpacing past US presidents” https://t.co/lFegwHMLGr,1.0,[[0.51835571]]
2019,12,25,23,"RT @Varneyco: STU: ""We are living in the best performing #economy in the world. It's @realDonaldTrump's big reelection issue. The #democrat…",1.0,[[0.53209396]]
2019,12,24,13,The ONLY reason we were able to get our great USMCA Trade Deal approved was because the Do Nothing Democrats wanted to show that they could approve  something productive in light of the fact that all they even think about is impeachment. She knows nothing about the USMCA Deal!,1.0,[[0.50434631]]
2019,12,24,12,“The Trump Administration Trump policies have put our economy on a trajectory it has never been on before.” Griff Jenkins @foxandfriends,0.0,[[0.49619229]]
2019,12,24,12,“Stocks kick off Christmas week at All-Time Record Highs.” @foxandfriends,1.0,[[0.50574758]]
2019,12,24,02,"RT @HuckabeeOnTBN: What's the best gift to give your liberal friends?""Donald Builds the Wall"" by @EricMetaxas.Why? Watch to find out! 😅…",1.0,[[0.54270907]]
2019,12,24,00,STOCK MARKET CLOSES AT ALL-TIME HIGH! What a great time for the Radical Left Do Nothing Democrats to Impeach your favorite President especially since he has not done anything wrong!,1.0,[[0.53085348]]
2019,12,23,22,RT @GOPChairwoman: .@realDonaldTrump’s policies are working: 7.2M jobs created.  500K manufacturing jobs created. Unemployment at a 5…,1.0,[[0.52454161]]
2019,12,23,22,RT @marcorubio: This was a very good move by @POTUS⁩ to end threat of tariffs on #Brazil. They are a very important partner &amp; a friendly…,1.0,[[0.53336102]]
2019,12,23,21,RT @nealshact: On the second anniversary of the passage of the Tax Cuts and Jobs Act our economic predictions have been vindicated write…,1.0,[[0.51445649]]
2019,12,23,13,"RT @Jon_Hartley_: ""Tax Reform Has Delivered for Workers"" write Gary Cohn and Kevin Hassett in the @WSJ https://t.co/t3txK81wha",1.0,[[0.52805807]]
2019,12,23,03,RT @AndyPuzder: It’s all but impossible to look at this chart and conclude anything other than that ⁦@realDonaldTrump⁩ ‘s tax cuts have une…,1.0,[[0.51313654]]
2019,12,23,02,RT @Reuters: China will lower import tariffs on over 850 products from January 1 https://t.co/rOyxOnY9QF https://t.co/8xmiyGmiW6,1.0,[[0.5163924]]
2019,12,23,02,"RT @SkyNewsBreak: U.S. president Donald Trump says a ""breakthrough"" has been achieved in trade talks with China and he expects a deal to be…",1.0,[[0.53456279]]
2019,12,23,02,RT @economics: BREAKING: China says it will cut import tariffs for goods including frozen pork pharmaceuticals paper products and some hi…,1.0,[[0.57677537]]
2019,12,21,04,Broke all time Stock Market Record again today. 135 times since my 2016 Election Win. Thank you!,1.0,[[0.61042336]]
2019,12,21,03,Honored to finally put an end to the “Widow’s Tax” and ensure that our surviving military spouses receive their full benefits. The spouses and families of our fallen heroes have suffered enough and WE must do everything in our power to ease the burden.,0.0,[[0.49799681]]
2019,12,20,21,Economy is GREAT Big Stock Market uptick today. Best ranking in 20 years admits CNN! https://t.co/fhee5zYqvB,1.0,[[0.55267062]]
2019,12,20,21,Just had a great call with the President of Brazil @JairBolsonaro. We discussed many subjects including Trade. The relationship between the United States and Brazil has never been Stronger!,1.0,[[0.54099393]]
2019,12,20,15,Had a very good talk with President Xi of China concerning our giant Trade Deal. China has already started large scale purchaes of agricultural product &amp; more. Formal signing being arranged. Also talked about North Korea where we are working with China &amp; Hong Kong (progress!).,1.0,[[0.54421545]]
